tweet_id,clean_text,text,language,timestamp,date,month,likes,retweets,comments,query,label,vader_neg,vader_neu,vader_pos,vader_compound,manual_label,confidence,final_label
1642604601143705601,President has been reelected as the Chairman of RPF Inkotanyi and will lead the party for the next five years.,"#BREAKING 
President #Kagame has been reelected as the Chairman of RPF Inkotanyi and will lead the party for the next five years. #RPF35 #RBNews https://t.co/6YPebNj3CB",en,2023-04-02 19:07:09+00:00,2023-04-02,2023-04,330,59,7,#Kagame,positive,0.0,0.876,0.124,0.4019,,0.4019,positive
1661064477482139661,"President We re just trying to speed it up to make sure that we are ready, up and running in a short time, by the end of the year we should be around 70 percent.","President #Kagame: “We’re just trying to speed it up to make sure that we are ready, up and running in a short time, by the end of the year we should be around 70 percent."" https://t.co/Nd27rK8MnV",en,2023-05-23 17:40:07+00:00,2023-05-23,2023-05,41,15,3,#Kagame,positive,0.0,0.873,0.127,0.5859,,0.5859,positive
1648749697270534144,"President received a delegation led by David Bonderman, co-founder of , to discuss conservation efforts across the continent. TPG is a leading global alternative asset management firm with 135 billion in assets.","President #Kagame received a delegation led by David Bonderman, co-founder of @tpg, to discuss conservation efforts across the continent.

TPG is a leading global alternative asset management firm with $135 billion in assets.
 #RBANews https://t.co/ZEAJKLCekk",en,2023-04-19 18:05:34+00:00,2023-04-19,2023-04,113,20,3,#Kagame,positive,0.0,0.877,0.123,0.4939,,0.4939,positive
1613459261962469377,"President has said 'unnecessary' foreign trips by public servants should be restricted, a move that he believes would cut on wasteful spending of government funds and ensure that officials give more attention to home affairs. READ","President #Kagame has said 'unnecessary' foreign trips by public servants should be restricted, a move that he believes would cut on wasteful spending of government funds and ensure that officials give more attention to home affairs.

READ: https://t.co/vU3FZKH9Zs https://t.co/qqelYDv7IZ",en,2023-01-12 08:53:59+00:00,2023-01-12,2023-01,194,20,11,#Kagame,negative,0.117,0.819,0.065,-0.2732,,0.2732,negative
1609457433730076673,"thinks lying is the most valuable career in the whole world,hope her daughter Ange will inherit it. Here 5 years ago he is lying to people that makes computers,may be now they are making ballistic missiles They don't even make a spoon,let alone computers","#Kagame thinks lying is the most valuable career in the whole world,hope her daughter Ange will inherit it. Here 5 years ago he is lying to people that #Rwanda makes computers,may be now they are making ballistic missiles🙈

They don't even make a spoon,let alone computers🤣 https://t.co/soAXXUXupb",en,2023-01-01 07:52:09+00:00,2023-01-01,2023-01,100,50,30,#Kagame,negative,0.169,0.766,0.065,-0.6605,,0.6605,negative
1648012622682267667,"JUST IN President has awarded President with Guinea-Bissau's highest distinction, the Amílcar Cabral Medal.","JUST IN
President @USEmbalo has awarded President #Kagame with Guinea-Bissau's highest distinction, the Amílcar Cabral Medal. #RBANews https://t.co/RAD2uJ658t",en,2023-04-17 17:16:42+00:00,2023-04-17,2023-04,101,20,2,#Kagame,positive,0.0,0.674,0.326,0.7003,,0.7003,positive
1635691762449625094,President is honored with the CAF President's Outstanding Achievement Award 2022 for his remarkable contribution to football development in Africa.,"President #Kagame is honored with the CAF President's Outstanding Achievement Award 2022 for his remarkable contribution to football development in Africa.  
🎥 @rbarwanda ✍️

#RwandaisOpen https://t.co/ZvyC7zBnd8",en,2023-03-14 17:18:00+00:00,2023-03-14,2023-03,414,86,15,#Kagame,positive,0.0,0.518,0.482,0.9423,,0.9423,positive
1653689921918365701,Congratulations to for successfully repaying its 2013 Eurobond- 400 million which was maturing this week. This is another indication of President 's sterling leadership His dev't agenda will leave elevated to a middle-income economy.,"Congratulations to #Rwanda for successfully repaying its 2013 Eurobond- $400 million which was maturing this week. This is another indication of President #Kagame's sterling leadership; His dev't agenda will leave #Rwanda elevated to a middle-income economy.
#RwOT @RwandaOGS https://t.co/zBSy0kbJNZ",en,2023-05-03 09:16:16+00:00,2023-05-03,2023-05,572,191,22,#Kagame,positive,0.031,0.789,0.181,0.7845,,0.7845,positive
1662384605565968384,WATCH President and First Lady Jeannette Kagame join the basketball community at Nyandungu Eco Park to plant trees as part of the monthly Umuganda work. TNT.,"WATCH: President #Kagame and First Lady Jeannette Kagame join the basketball community at Nyandungu Eco Park to plant trees as part of the monthly Umuganda work.

📹: @MugwizaO /TNT. https://t.co/C3TKskQGsk",en,2023-05-27 09:05:50+00:00,2023-05-27,2023-05,378,83,9,#Kagame,positive,0.0,0.919,0.081,0.296,,0.296,positive
1662409310884823041,"President speaking at the inauguration of Kimironko basketball court I begin by thanking most sincerely Amadou and BAL and the partners, let me also thank Mark Tatum as a good partner from NBA, and more partners who are here. TNT","President #Kagame speaking at the inauguration of Kimironko basketball court: I begin by thanking most sincerely Amadou and BAL and the partners, let me also thank Mark Tatum as a good partner from NBA, and more partners who are here. 

📸: @MugwizaO /TNT https://t.co/FmmJrabdSi",en,2023-05-27 10:44:00+00:00,2023-05-27,2023-05,368,46,3,#Kagame,positive,0.0,0.808,0.192,0.8313,,0.8313,positive
1714221137717055880,"President For example, financial technology is starting to make a big difference in the everyday lives of our citizens. The potential of digital health technology to transform our health systems is also very clear","President #Kagame: For example, financial technology is starting to make a big difference in the everyday lives of our citizens.

The potential of digital health technology to transform our health systems is also very clear https://t.co/A3zeWZ2SIP",en,2023-10-17 10:05:42+00:00,2023-10-17,2023-10,14,5,0,#Kagame,positive,0.0,0.919,0.081,0.4391,,0.4391,positive
1702784986246463732,"Science and technology have the power to unite us and transform our future for the better. Unfortunately, access to the latest technology is not universal. In poorer countries, this negatively affects the response to emergencies. President at","""Science and technology have the power to unite us and transform our future for the better. Unfortunately, access to the latest technology is not universal. In poorer countries, this negatively affects the response to emergencies."" President #Kagame at #G77Cuba 

#RBANews https://t.co/2fYyU45j4S",en,2023-09-15 20:42:31+00:00,2023-09-15,2023-09,123,35,2,#Kagame,positive,0.058,0.821,0.121,0.3839,,0.3839,positive
1710617237520855312,"I want to thank you for taking the risk of trusting in us. But I think, maybe It is a high risk, but it has also become a high reward. President .","""I want to thank you for taking the risk of trusting in us. But I think, maybe It is a high risk, but it has also become a high reward."" President #Kagame.  #RBANews https://t.co/24RAhg9lxB",en,2023-10-07 11:25:05+00:00,2023-10-07,2023-10,196,48,1,#Kagame,positive,0.105,0.65,0.245,0.6808,,0.6808,positive
1692584890275918092,"UPDATE President on Friday received Nigeria's award-winning singer, , at Village Urugwiro. The musical artiste who arrived in on Thursday, is set to perform at the Giants of Africa Festival Closing Concert on Saturday.","UPDATE: President #Kagame on Friday received Nigeria's award-winning singer, @davido, at Village Urugwiro. 

The musical artiste who arrived in #Rwanda on Thursday, is set to perform at the Giants of Africa Festival Closing Concert on Saturday. https://t.co/4x218y1K3b",en,2023-08-18 17:10:59+00:00,2023-08-18,2023-08,276,56,2,#Kagame,positive,0.0,0.912,0.088,0.4939,,0.4939,positive
1704522051862647119,"For Rwanda, the source of our solidarity comes from our commitment to never allow a repetition of the tragedy that was inflicted on us, nearly thirty years ago. President Full Speech","""For Rwanda, the source of our solidarity comes from our commitment to never allow a repetition of the tragedy that was inflicted on us, nearly thirty years ago."" President #Kagame  #UNGA78 

Full Speech: https://t.co/h2YM2UC41j https://t.co/UQyI5ZM9kg",en,2023-09-20 15:45:00+00:00,2023-09-20,2023-09,97,38,0,#Kagame,negative,0.16,0.713,0.127,-0.3107,,0.3107,negative
1714236933784609204,"PHOTOS President on Tuesday attended the Mobile World Congress, Africa's largest connectivity conference, where he delivered remarks during the opening session. TNT","PHOTOS: President #Kagame on Tuesday attended the Mobile World Congress, Africa's largest connectivity conference, where he delivered remarks during the opening session.   

📹: @MugwizaO /TNT https://t.co/s1sDafsvUf",en,2023-10-17 11:08:28+00:00,2023-10-17,2023-10,85,19,1,#Kagame,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1666013154659258369,"Lieutenant General Mubarakh Muganga, a highly decorated army officer and avid football fan, was appointed by President on Monday as Chief of Defence Staff CDS of the Defence Force. Here are FIVE THINGS you may not know about Gen Muganga","Lieutenant General Mubarakh Muganga, a highly decorated army officer and avid football fan, was appointed by President #Kagame on Monday as Chief of Defence Staff (CDS) of the #Rwanda Defence Force.

Here are FIVE THINGS you may not know about Gen Muganga: https://t.co/GqHlZPSs8M https://t.co/wpYq1ZYSzq",en,2023-06-06 09:24:23+00:00,2023-06-06,2023-06,525,61,13,#Kagame,positive,0.0,0.831,0.169,0.6486,,0.6486,positive
1680959626416738305,President at the Women Deliver opening ceremony We are honoured to host the first-ever Women Deliver conference held in Africa. Allow me to commend Women Deliver and all of you participating this week for leading the fight for gender equality worldwide.,"President #Kagame at the Women Deliver opening ceremony: We are honoured to host the first-ever Women Deliver conference held in Africa.

""Allow me to commend Women Deliver and all of you participating this week for leading the fight for gender equality worldwide."" https://t.co/YSMuNX81ra",en,2023-07-17 15:16:20+00:00,2023-07-17,2023-07,219,46,2,#Kagame,positive,0.055,0.777,0.168,0.6597,,0.6597,positive
1699009928592015683,Playing the blame game is not the answer. A more pragmatic approach is for Africa to be a key player in the search for global climate solutions. Africa Stand united and should remain so. -President .,"Playing the blame game is not the answer. A more pragmatic approach is for Africa to be a key player in the search for global climate solutions. Africa Stand united and should remain so. -President #Kagame.
#AfricaClimateSummit23 #RBANews https://t.co/KNimzsBpoM",en,2023-09-05 10:41:47+00:00,2023-09-05,2023-09,30,17,0,#Kagame,positive,0.059,0.786,0.155,0.4404,,0.4404,positive
1714623615604248690,VIDEO President interacts with organizers of the Mobile World Congress,"VIDEO: President #Kagame interacts with organizers of the Mobile World Congress

#MWC2023 #MWCKigali 
https://t.co/xASz8zMz46",en,2023-10-18 12:45:00+00:00,2023-10-18,2023-10,9,2,0,#Kagame,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1714737566245609700,"''I think MTN took risk with us, who else would have found it easy to invest with a country that had just emerged from our tragic history?'' - President FULL Remarks","''I think MTN took risk with us, who else would have found it easy to invest with a country that had just emerged from our tragic history?'' - President #Kagame 

FULL Remarks: https://t.co/B2abPRcwLS https://t.co/uWO7UOwTL7",en,2023-10-18 20:17:48+00:00,2023-10-18,2023-10,301,68,3,#Kagame,negative,0.142,0.778,0.081,-0.296,,0.296,negative
1705930782609477908,"The Contrasting Reality 's Poverty in Rwanda vs Kagame's 140 Millions Football Sponsorship. Here is a striking contrast between persistent poverty in Rwanda and President Kagame's significant investments in sponsoring prestigious football clubs such as , , and , totaling 140 million. The sad reality is that many rwandans are dying with famine while is squandering public funds to project a positive image of the Paul Kagame. VERY DISGUSTING !!","The Contrasting Reality #Kagame's #Rwanda: Poverty in Rwanda vs Kagame's $140 Millions Football Sponsorship. 

Here is a striking contrast between persistent poverty in Rwanda and President Kagame's significant investments in sponsoring prestigious football clubs such as @Arsenal, @PSG_inside, and @FCBayern, totaling $140 million.

The sad reality is that many rwandans are dying with famine while @RwandaGov is squandering public funds to project a positive image of the #RuthlessDespot Paul Kagame.

VERY DISGUSTING !!

@hrw @EUinRW @UKinRwanda @GermanyinRwanda @Africa_Archives @ambafrancerwa @BBCAfrica",en,2023-09-24 13:02:47+00:00,2023-09-24,2023-09,56,53,11,#Kagame,negative,0.182,0.754,0.064,-0.901,,0.901,negative
